Sensitive Activity,Background Size,Function,Background Odds,Percentage,Absolute,Confidence Privacy
Release D,1,basic,False,True,False,0.14732544987241264
Release D,1,basic,False,False,True,0.00946267694946467
Release D,1,basic,False,False,False,0.003367438854226574
Release D,1,quadratic,True,True,True,0.034953783068783065
Release D,1,quadratic,True,True,False,0.0074987263794406645
Release D,1,quadratic,True,False,True,1.826156829716013e-05
Release D,1,quadratic,True,False,False,3.917701945177163e-06
Release D,1,quadratic,False,True,True,0.35700460848125104
Release D,1,quadratic,False,True,False,0.09033794181458443
Release D,1,quadratic,False,False,True,0.00018651669341061282
Release D,1,quadratic,False,False,False,4.719696551945636e-05
Release D,1,cubic,True,True,True,0.018701366262642623
Release D,1,cubic,True,True,False,0.0012919767510707985
Release D,1,cubic,True,False,True,2.233259364775049e-07
Release D,1,cubic,True,False,False,1.5428387091504342e-08
Release D,1,cubic,False,True,True,0.3411743845138205
Release D,1,cubic,False,True,False,0.07450771784715388
Release D,1,cubic,False,False,True,4.074199064048423e-06
Release D,1,cubic,False,False,False,8.897481408219893e-07
Release D,2,basic,True,True,True,0.12803935860058302
Release D,2,basic,True,True,False,0.06135325558794946
Release D,2,basic,True,False,True,0.0029266139108704695
Release D,2,basic,True,False,False,0.0014023601277245595
Release D,2,basic,False,True,True,0.6540870929736347
Release D,2,basic,False,True,False,0.21531158276955273
Release D,2,basic,False,False,True,0.014950562125111656
Release D,2,basic,False,False,False,0.004921407606161204
Release D,2,quadratic,True,True,True,0.04403525903558702
Release D,2,quadratic,True,True,False,0.008813601392938126
Release D,2,quadratic,True,False,True,2.300617614920465e-05
Release D,2,quadratic,True,False,False,4.604657054269715e-06
Release D,2,quadratic,False,True,True,0.6163160262173413
Release D,2,quadratic,False,True,False,0.17754051601325965
Release D,2,quadratic,False,False,True,0.0003219936790033455
Release D,2,quadratic,False,False,False,9.27558614273357e-05
Release D,2,cubic,True,True,True,0.022703192316941356
Release D,2,cubic,True,True,False,0.001507599387187657
Release D,2,cubic,True,False,True,2.711145065020169e-07
Release D,2,cubic,True,False,False,1.8003285976445027e-08
Release D,2,cubic,False,True,True,0.6353662801642451
Release D,2,cubic,False,True,False,0.19659076996016386
Release D,2,cubic,False,False,True,7.587347765459898e-06
Release D,2,cubic,False,False,False,2.3476262208653958e-06
Release D,3,basic,True,True,True,0.12641583906289808
Release D,3,basic,True,True,False,0.05475044563279857
Release D,3,basic,True,False,True,0.002889504892866238
Release D,3,basic,True,False,False,0.0012514387573211098
Release D,3,basic,False,True,True,0.807626627556527
Release D,3,basic,False,True,False,0.2488030981447627
Release D,3,basic,False,False,True,0.018460037201292075
Release D,3,basic,False,False,False,0.005686927957594568
Release D,3,quadratic,True,True,True,0.04294694877951183
Release D,3,quadratic,True,True,False,0.008013957401142267
Release D,3,quadratic,True,False,True,2.2437589566438792e-05
Release D,3,quadratic,True,False,False,4.186883866719226e-06
Release D,3,quadratic,False,True,True,0.8153003298672634
Release D,3,quadratic,False,True,False,0.25647680045549953
Release D,3,quadratic,False,False,True,0.0004259528254000383
Release D,3,quadratic,False,False,False,0.00013399604268695447
Release D,3,cubic,True,True,True,0.021262668266152033
Release D,3,cubic,True,True,False,0.0013470451026009248
Release D,3,cubic,True,False,True,2.5391221346401985e-07
Release D,3,cubic,True,False,False,1.6085996327269355e-08
Release D,3,cubic,False,True,True,0.9007662034683507
Release D,3,cubic,False,True,False,0.3419426740565868
Release D,3,cubic,False,False,True,1.0756671630922408e-05
Release D,3,cubic,False,False,False,4.083373740337538e-06
Release D,4,basic,True,True,True,0.11536960724460767
Release D,4,basic,True,True,False,0.045310592185592274
Release D,4,basic,True,False,True,0.002637019594162454
Release D,4,basic,True,False,False,0.0010356706785278216
Release D,4,basic,False,True,True,0.9111985783319492
Release D,4,basic,False,True,False,0.26376268089605187
Release D,4,basic,False,False,True,0.020827396076158838
Release D,4,basic,False,False,False,0.006028861277624022
Release D,4,quadratic,True,True,True,0.0379689542875555
Release D,4,quadratic,True,True,False,0.006597930778436725
Release D,4,quadratic,True,False,True,1.9836841423702463e-05
Release D,4,quadratic,True,False,False,3.447082202611845e-06
Release D,4,quadratic,False,True,True,0.9706295454772362
Release D,4,quadratic,False,True,False,0.3231936480413341
Release D,4,quadratic,False,False,True,0.0005071044155962779
Release D,4,quadratic,False,False,False,0.000168852191629759
Release D,4,cubic,True,True,True,0.017997976678821897
Release D,4,cubic,True,True,False,0.001080358053892601
Release D,4,cubic,True,False,True,2.149262754415583e-07
Release D,4,cubic,True,False,False,1.2901302008000254e-08
Release D,4,cubic,False,True,True,1.1374207139674137
Release D,4,cubic,False,True,False,0.48998481653151515
Release D,4,cubic,False,False,True,1.3582726660089246e-05
Release D,4,cubic,False,False,False,5.851247255140178e-06
Release E,1,basic,True,True,True,0.1366984126984127
Release E,1,basic,True,True,False,0.03631746031746031
Release E,1,basic,True,False,True,0.0007811337868480725
Release E,1,basic,True,False,False,0.00020752834467120177
Release E,1,basic,False,True,True,0.5220806097392999
Release E,1,basic,False,True,False,0.17170146467552347
Release E,1,basic,False,False,True,0.002983317769938857
Release E,1,basic,False,False,False,0.0009811512267172769
Release E,1,quadratic,True,True,True,0.04586672713529856
Release E,1,quadratic,True,True,False,0.007461466364323505
Release E,1,quadratic,True,False,True,1.4976890493158716e-06
Release E,1,quadratic,True,False,False,2.4363971801872675e-07
Release E,1,quadratic,False,True,True,0.6188304515668404
Release E,1,quadratic,False,True,False,0.32408140523565765
Release E,1,quadratic,False,False,True,2.0206708622590707e-05
Release E,1,quadratic,False,False,False,1.0582249966878622e-05
Release E,1,cubic,True,True,True,0.021653371284598495
Release E,1,cubic,True,True,False,0.0017036823957096061
Release E,1,cubic,True,False,True,4.040279190129166e-09
Release E,1,cubic,True,False,False,3.178882604239498e-10
Release E,1,cubic,False,True,True,0.9709873468503408
Release E,1,cubic,False,True,False,0.6944549460132605
Release E,1,cubic,False,False,True,1.8117548162805204e-07
Release E,1,cubic,False,False,False,1.2957759925611865e-07
Release E,2,basic,True,True,True,0.1585228377065111
Release E,2,basic,True,True,False,0.03770651117589894
Release E,2,basic,True,False,True,0.0009058447868943496
Release E,2,basic,True,False,False,0.00021546577814799393
Release E,2,basic,False,True,True,0.7918274209994234
Release E,2,basic,False,True,False,0.260961574826487
Release E,2,basic,False,False,True,0.004524728119996711
Release E,2,basic,False,False,False,0.0014912089990084974
Release E,2,quadratic,True,True,True,0.054039983340274884
Release E,2,quadratic,True,True,False,0.0081865889212828
Release E,2,quadratic,True,False,True,1.764570884580404e-06
Release E,2,quadratic,True,False,False,2.673171892663771e-07
Release E,2,quadratic,False,True,True,1.0531100569228549
Release E,2,quadratic,False,True,False,0.5841081932251372
