Sensitive Activities,Background Size,Confidence Privacy
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER')",2,305895.57347131206
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER')",3,233424.7359648283
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by PRE_APPROVER')",4,173988.19872873128
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment SAVED by EMPLOYEE')",1,363587.2549226048
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment SAVED by EMPLOYEE')",2,292299.1899747018
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment SAVED by EMPLOYEE')",3,215405.3666335723
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment SAVED by EMPLOYEE')",4,157501.6260458773
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment APPROVED by PRE_APPROVER')",1,363587.254937411
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment APPROVED by PRE_APPROVER')",2,313177.70355299034
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment APPROVED by PRE_APPROVER')",3,242650.31419637863
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment APPROVED by PRE_APPROVER')",4,181803.63475466552
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR')",1,333461.89881182683
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR')",2,301615.36067857116
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR')",3,248679.54805787595
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by SUPERVISOR')",4,200284.75379737
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by PRE_APPROVER')",1,333463.4071377082
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by PRE_APPROVER')",2,290844.4813781862
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by PRE_APPROVER')",3,229704.70731518013
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by PRE_APPROVER')",4,177939.39970994228
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment SAVED by EMPLOYEE')",1,333461.89881182683
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment SAVED by EMPLOYEE')",2,274503.8675837974
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment SAVED by EMPLOYEE')",3,208745.6060339347
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment SAVED by EMPLOYEE')",4,158313.31642068806
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment APPROVED by PRE_APPROVER')",1,333461.898826633
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment APPROVED by PRE_APPROVER')",2,301615.3606874856
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment APPROVED by PRE_APPROVER')",3,244428.615617159
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment APPROVED by PRE_APPROVER')",4,191383.20918696004
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER')",1,363588.6973733374
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER')",2,309494.2980402997
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER')",3,239807.41495977133
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER')",4,181096.64869899375
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE')",1,363587.189047456
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE')",2,295583.4057597967
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE')",3,220829.2164083891
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE')",4,163304.3019377859
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment APPROVED by PRE_APPROVER')",1,363587.1890622622
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment APPROVED by PRE_APPROVER')",2,316950.8808836647
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment APPROVED by PRE_APPROVER')",3,248544.62414023
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment APPROVED by PRE_APPROVER')",4,187668.25021331193
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment SAVED by EMPLOYEE')",1,363588.6973733374
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment SAVED by EMPLOYEE')",2,282871.13261747616
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment SAVED by EMPLOYEE')",3,201280.9778022969
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment SAVED by EMPLOYEE')",4,142547.744917735
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment APPROVED by PRE_APPROVER')",1,363587.19101767003
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment APPROVED by PRE_APPROVER')",2,302378.4276069068
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment APPROVED by PRE_APPROVER')",3,223238.26284132485
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment APPROVED by PRE_APPROVER')",4,159117.01235043738
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by PRE_APPROVER')",1,363587.1890622622
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by PRE_APPROVER')",2,292299.145703822
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by PRE_APPROVER')",3,211691.45573322728
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE', 'Request For Payment APPROVED by PRE_APPROVER')",4,150377.14395121307
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by MISSING')",1,314959.16018817225
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by MISSING')",2,307441.7017468851
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by MISSING')",3,271836.1675079482
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by MISSING')",4,230771.38288355432
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER')",1,314958.4326191014
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER')",2,311540.47950490884
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER')",3,281594.1526377059
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by BUDGET OWNER')",4,245881.2721880935
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by BUDGET OWNER')",1,314958.4326193401
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by BUDGET OWNER')",2,295766.27801116154
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by BUDGET OWNER')",3,253045.4367022069
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by BUDGET OWNER')",4,210755.37616131819
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR')",1,314958.3667441913
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR')",2,315750.4321483619
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR')",3,284512.1888123592
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR')",4,242988.52522846736
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION')",1,284833.1423837109
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION')",2,308915.0149507541
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION')",3,294445.0917589238
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by ADMINISTRATION')",4,268412.13724938256
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR')",1,314958.43257882097
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR')",2,320075.8350737599
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR')",3,296815.45815473417
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by SUPERVISOR')",4,263108.62244136527
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER')",1,314959.9409449395
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER')",2,307442.47359947057
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER')",3,271836.80761812197
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment REJECTED by PRE_APPROVER')",4,230771.8758598052
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE')",1,314958.4326193401
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE')",2,292069.19953602203
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE')",3,249594.81711081316
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE')",4,208626.53397787054
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment APPROVED by PRE_APPROVER')",1,314958.4326338643
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment APPROVED by PRE_APPROVER')",2,315750.48599363916
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment APPROVED by PRE_APPROVER')",3,284512.2267631104
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment APPROVED by PRE_APPROVER')",4,242988.55134174592
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER')",1,314959.09431278484
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER')",2,299558.53010557644
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER')",3,257797.64558920756
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by BUDGET OWNER')",4,214587.39270250883
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment FINAL_APPROVED by BUDGET OWNER')",1,314959.0943130235
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment FINAL_APPROVED by BUDGET OWNER')",2,284945.91888108
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment FINAL_APPROVED by BUDGET OWNER')",3,233663.39791713812
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment FINAL_APPROVED by BUDGET OWNER')",4,187338.1999784653
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment FINAL_APPROVED by DIRECTOR')",1,314959.16018817236
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment FINAL_APPROVED by DIRECTOR')",2,307441.7017468852
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment FINAL_APPROVED by DIRECTOR')",3,271836.1675079482
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment FINAL_APPROVED by DIRECTOR')",4,230771.38288355432
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by ADMINISTRATION')",1,284833.8040773943
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by ADMINISTRATION')",2,300451.9924232694
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by ADMINISTRATION')",3,277217.1275937516
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by ADMINISTRATION')",4,245693.99000760412
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by SUPERVISOR')",1,314959.0942725044
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by SUPERVISOR')",2,311540.87128484674
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by SUPERVISOR')",3,278735.5254175704
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by SUPERVISOR')",4,238086.87661703714
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by PRE_APPROVER')",1,314959.8730995767
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by PRE_APPROVER')",2,292070.29887557565
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by PRE_APPROVER')",3,242969.14895339077
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by PRE_APPROVER')",4,195310.4551209454
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment SAVED by EMPLOYEE')",1,314959.0943130235
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment SAVED by EMPLOYEE')",2,281512.83552106697
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment SAVED by EMPLOYEE')",3,230718.06096860277
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment SAVED by EMPLOYEE')",4,185654.26110225436
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment APPROVED by PRE_APPROVER')",1,314958.36718007
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment APPROVED by PRE_APPROVER')",2,303448.46745994105
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment APPROVED by PRE_APPROVER')",3,259013.4549877065
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment APPROVED by PRE_APPROVER')",4,209685.529422885
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by BUDGET OWNER')",1,314958.3667439527
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by BUDGET OWNER')",2,288463.35775745014
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by BUDGET OWNER')",3,240837.07209769552
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by BUDGET OWNER')",4,197174.45960236317
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR')",1,314958.4326191014
"('Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment FINAL_APPROVED by DIRECTOR')",2,311540.47950490896
