Sensitive Activity,Background Size,Function,Background Odds,Percentage,Absolute,Confidence Privacy
CODE ERROR,4,cubic,False,False,False,0.054716286305266516
JOIN-PAT,1,basic,True,True,True,0.037549040247678016
JOIN-PAT,1,basic,True,True,False,0.016998204334365323
JOIN-PAT,1,basic,True,False,True,3.567158823529411e-05
JOIN-PAT,1,basic,True,False,False,1.614829411764706e-05
JOIN-PAT,1,basic,False,True,True,0.8799514400603485
JOIN-PAT,1,basic,False,True,False,0.5558115686022742
JOIN-PAT,1,basic,False,False,True,0.000835953868057331
JOIN-PAT,1,basic,False,False,False,0.0005280209901721607
JOIN-PAT,1,quadratic,True,True,True,0.002839513061430666
JOIN-PAT,1,quadratic,True,True,False,0.0010590872317744822
JOIN-PAT,1,quadratic,True,False,True,2.5626605379411762e-09
JOIN-PAT,1,quadratic,True,False,False,9.558262266764701e-10
JOIN-PAT,1,quadratic,False,True,True,1.532095315510441
JOIN-PAT,1,quadratic,False,True,False,1.2340377599769587
JOIN-PAT,1,quadratic,False,False,True,1.3827160222481735e-06
JOIN-PAT,1,quadratic,False,False,False,1.1137190783792054e-06
JOIN-PAT,1,cubic,True,True,True,0.00024061176779413567
JOIN-PAT,1,cubic,True,True,False,7.726583274782114e-05
JOIN-PAT,1,cubic,True,False,True,2.062945144124971e-13
JOIN-PAT,1,cubic,True,False,False,6.624579335216315e-14
JOIN-PAT,1,cubic,False,True,True,3.2602717889770823
JOIN-PAT,1,cubic,False,True,False,2.965623260640247
JOIN-PAT,1,cubic,False,False,True,2.795275525074226e-09
JOIN-PAT,1,cubic,False,False,False,2.5426512430914323e-09
JOIN-PAT,2,basic,True,True,True,0.02036896041757286
JOIN-PAT,2,basic,True,True,False,0.012861657242279249
JOIN-PAT,2,basic,True,False,True,1.935051239669421e-05
JOIN-PAT,2,basic,True,False,False,1.2218574380165286e-05
JOIN-PAT,2,basic,False,True,True,1.442248276870015
JOIN-PAT,2,basic,False,True,False,0.8956021111353383
JOIN-PAT,2,basic,False,False,True,0.0013701358630265172
JOIN-PAT,2,basic,False,False,False,0.0008508220055785719
JOIN-PAT,2,quadratic,True,True,True,0.0013496625640759142
JOIN-PAT,2,quadratic,True,True,False,0.0007657095977267002
JOIN-PAT,2,quadratic,True,False,True,1.2180704640785121e-09
JOIN-PAT,2,quadratic,True,False,False,6.910529119483472e-10
