Sensitive Activities,Background Size,Confidence Privacy
"('CODE ERROR', 'STORNO', 'MANUAL', 'DELETE')",2,10431.523695198568
"('CODE ERROR', 'STORNO', 'MANUAL', 'DELETE')",3,4510.758818175591
"('CODE ERROR', 'STORNO', 'MANUAL', 'DELETE')",4,2222.45088219272
"('CODE ERROR', 'STORNO', 'CHANGE END', 'DELETE')",1,21927.544197548475
"('CODE ERROR', 'STORNO', 'CHANGE END', 'DELETE')",2,10431.545602020198
"('CODE ERROR', 'STORNO', 'CHANGE END', 'DELETE')",3,4537.782576405814
"('CODE ERROR', 'STORNO', 'CHANGE END', 'DELETE')",4,2233.7401213552325
"('CODE ERROR', 'JOIN-PAT', 'MANUAL', 'CHANGE END')",1,22159.581048226326
"('CODE ERROR', 'JOIN-PAT', 'MANUAL', 'CHANGE END')",2,10183.518350985696
"('CODE ERROR', 'JOIN-PAT', 'MANUAL', 'CHANGE END')",3,4134.5237115733535
"('CODE ERROR', 'JOIN-PAT', 'MANUAL', 'CHANGE END')",4,1860.5205860118103
"('CODE ERROR', 'JOIN-PAT', 'MANUAL', 'DELETE')",1,21943.42301326068
"('CODE ERROR', 'JOIN-PAT', 'MANUAL', 'DELETE')",2,10226.157368234051
"('CODE ERROR', 'JOIN-PAT', 'MANUAL', 'DELETE')",3,4255.920585249854
"('CODE ERROR', 'JOIN-PAT', 'MANUAL', 'DELETE')",4,1982.806557905394
"('CODE ERROR', 'JOIN-PAT', 'CHANGE END', 'DELETE')",1,21943.453333680554
"('CODE ERROR', 'JOIN-PAT', 'CHANGE END', 'DELETE')",2,10226.373108646827
"('CODE ERROR', 'JOIN-PAT', 'CHANGE END', 'DELETE')",3,4268.147107370356
"('CODE ERROR', 'JOIN-PAT', 'CHANGE END', 'DELETE')",4,1971.975318756685
"('CODE ERROR', 'MANUAL', 'CHANGE END', 'DELETE')",1,21943.42301307049
"('CODE ERROR', 'MANUAL', 'CHANGE END', 'DELETE')",2,10226.35194357914
"('CODE ERROR', 'MANUAL', 'CHANGE END', 'DELETE')",3,4232.468223499226
"('CODE ERROR', 'MANUAL', 'CHANGE END', 'DELETE')",4,1950.203200857023
"('REOPEN', 'STORNO', 'JOIN-PAT', 'MANUAL')",1,1310.0904168924278
"('REOPEN', 'STORNO', 'JOIN-PAT', 'MANUAL')",2,577.8194129172862
"('REOPEN', 'STORNO', 'JOIN-PAT', 'MANUAL')",3,239.29892701211548
"('REOPEN', 'STORNO', 'JOIN-PAT', 'MANUAL')",4,119.22489270279901
"('REOPEN', 'STORNO', 'JOIN-PAT', 'CHANGE END')",1,6273.773040994699
"('REOPEN', 'STORNO', 'JOIN-PAT', 'CHANGE END')",2,2739.102661635977
"('REOPEN', 'STORNO', 'JOIN-PAT', 'CHANGE END')",3,1083.7368764021826
"('REOPEN', 'STORNO', 'JOIN-PAT', 'CHANGE END')",4,499.6594544362262
"('REOPEN', 'STORNO', 'JOIN-PAT', 'DELETE')",1,141.8950811673204
"('REOPEN', 'STORNO', 'JOIN-PAT', 'DELETE')",2,102.10118654151978
"('REOPEN', 'STORNO', 'JOIN-PAT', 'DELETE')",3,66.71636770569515
"('REOPEN', 'STORNO', 'JOIN-PAT', 'DELETE')",4,43.37186622349898
"('REOPEN', 'STORNO', 'MANUAL', 'CHANGE END')",1,6152.893836852604
"('REOPEN', 'STORNO', 'MANUAL', 'CHANGE END')",2,2678.525608758034
"('REOPEN', 'STORNO', 'MANUAL', 'CHANGE END')",3,1049.5235070659817
"('REOPEN', 'STORNO', 'MANUAL', 'CHANGE END')",4,481.691854953384
"('REOPEN', 'STORNO', 'MANUAL', 'DELETE')",1,1188.8494038392616
"('REOPEN', 'STORNO', 'MANUAL', 'DELETE')",2,504.05029825227354
"('REOPEN', 'STORNO', 'MANUAL', 'DELETE')",3,191.60460794284353
"('REOPEN', 'STORNO', 'MANUAL', 'DELETE')",4,87.47114599979784
"('REOPEN', 'STORNO', 'CHANGE END', 'DELETE')",1,5936.766120160391
"('REOPEN', 'STORNO', 'CHANGE END', 'DELETE')",2,2670.3170151336703
"('REOPEN', 'STORNO', 'CHANGE END', 'DELETE')",3,1072.4233694819668
"('REOPEN', 'STORNO', 'CHANGE END', 'DELETE')",4,493.21666544487823
"('REOPEN', 'JOIN-PAT', 'MANUAL', 'CHANGE END')",1,6280.82391153497
"('REOPEN', 'JOIN-PAT', 'MANUAL', 'CHANGE END')",2,2717.5795819972886
"('REOPEN', 'JOIN-PAT', 'MANUAL', 'CHANGE END')",3,1041.3879808439335
"('REOPEN', 'JOIN-PAT', 'MANUAL', 'CHANGE END')",4,456.2036296663978
"('REOPEN', 'JOIN-PAT', 'MANUAL', 'DELETE')",1,1306.7256567052348
"('REOPEN', 'JOIN-PAT', 'MANUAL', 'DELETE')",2,575.3769137179478
"('REOPEN', 'JOIN-PAT', 'MANUAL', 'DELETE')",3,232.38865268580906
"('REOPEN', 'JOIN-PAT', 'MANUAL', 'DELETE')",4,109.89717569746726
"('REOPEN', 'JOIN-PAT', 'CHANGE END', 'DELETE')",1,6064.696194840647
"('REOPEN', 'JOIN-PAT', 'CHANGE END', 'DELETE')",2,2681.84559932262
"('REOPEN', 'JOIN-PAT', 'CHANGE END', 'DELETE')",3,1044.5084137053411
"('REOPEN', 'JOIN-PAT', 'CHANGE END', 'DELETE')",4,456.42761321023426
"('REOPEN', 'MANUAL', 'CHANGE END', 'DELETE')",1,5943.401638027478
"('REOPEN', 'MANUAL', 'CHANGE END', 'DELETE')",2,2620.2144025467305
"('REOPEN', 'MANUAL', 'CHANGE END', 'DELETE')",3,1004.1547365677814
"('REOPEN', 'MANUAL', 'CHANGE END', 'DELETE')",4,433.984751660031
"('STORNO', 'JOIN-PAT', 'MANUAL', 'CHANGE END')",1,6287.143062042519
"('STORNO', 'JOIN-PAT', 'MANUAL', 'CHANGE END')",2,2721.4134710943385
"('STORNO', 'JOIN-PAT', 'MANUAL', 'CHANGE END')",3,1040.3098982933177
"('STORNO', 'JOIN-PAT', 'MANUAL', 'CHANGE END')",4,454.932039892626
"('STORNO', 'JOIN-PAT', 'MANUAL', 'DELETE')",1,1310.500379774574
"('STORNO', 'JOIN-PAT', 'MANUAL', 'DELETE')",2,578.2910325926928
"('STORNO', 'JOIN-PAT', 'MANUAL', 'DELETE')",3,235.51356200821942
"('STORNO', 'JOIN-PAT', 'MANUAL', 'DELETE')",4,112.85121131568923
"('STORNO', 'JOIN-PAT', 'CHANGE END', 'DELETE')",1,6071.015345350307
"('STORNO', 'JOIN-PAT', 'CHANGE END', 'DELETE')",2,2685.696386702702
"('STORNO', 'JOIN-PAT', 'CHANGE END', 'DELETE')",3,1049.2446135864955
"('STORNO', 'JOIN-PAT', 'CHANGE END', 'DELETE')",4,460.21574858143276
"('STORNO', 'MANUAL', 'CHANGE END', 'DELETE')",1,5950.136141208211
"('STORNO', 'MANUAL', 'CHANGE END', 'DELETE')",2,2624.575437831069
"('STORNO', 'MANUAL', 'CHANGE END', 'DELETE')",3,1012.1438821071771
"('STORNO', 'MANUAL', 'CHANGE END', 'DELETE')",4,442.1026397033208
"('JOIN-PAT', 'MANUAL', 'CHANGE END', 'DELETE')",1,6077.021285215357
"('JOIN-PAT', 'MANUAL', 'CHANGE END', 'DELETE')",2,2664.143125385928
"('JOIN-PAT', 'MANUAL', 'CHANGE END', 'DELETE')",3,1006.3404500991658
"('JOIN-PAT', 'MANUAL', 'CHANGE END', 'DELETE')",4,420.4995589845072
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'REJECT')",1,155894198.30959657
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'REJECT')",2,84108943.44873601
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'REJECT')",3,39849982.096403785
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'REJECT')",4,19995671.33670245
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'CODE ERROR')",1,155894666.63948244
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'CODE ERROR')",2,82219285.3969236
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'CODE ERROR')",3,37410499.60642447
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'CODE ERROR')",4,17852670.557068996
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'REOPEN')",1,155894189.9407665
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'REOPEN')",2,84108936.8112228
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'REOPEN')",3,39849977.889446706
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'REOPEN')",4,19944724.45132075
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'STORNO')",1,155894193.5224175
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'STORNO')",2,84108939.70851527
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'STORNO')",3,40099042.12120256
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'STORNO')",4,20386210.370650806
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'JOIN-PAT')",1,155894189.4124202
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'JOIN-PAT')",2,81305318.67668931
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'JOIN-PAT')",3,36350421.14110011
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'JOIN-PAT')",4,16926076.861970957
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'MANUAL')",1,155894189.81297928
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'MANUAL')",2,83153153.4816196
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'MANUAL')",3,38766443.86243166
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'MANUAL')",4,19116738.447576057
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'CHANGE END')",1,155894449.73442167
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'CHANGE END')",2,82218940.73526089
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'CHANGE END')",3,37193346.818873
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'CHANGE END')",4,17454430.22985912
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'DELETE')",1,155894188.81552127
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'DELETE')",2,84108936.04097389
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'DELETE')",3,39121014.454881415
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN', 'DELETE')",4,18954731.84881194
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'CODE ERROR')",1,23473.532029590602
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'CODE ERROR')",2,11734.385898016939
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'CODE ERROR')",3,5246.124732872611
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'CODE ERROR')",4,2626.262433002403
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'REOPEN')",1,370.7737718542487
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'REOPEN')",2,160.4479819941295
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'REOPEN')",3,62.816176984726894
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'REOPEN')",4,30.368888658193804
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'STORNO')",1,370.711579097181
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'STORNO')",2,160.38174618025909
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'STORNO')",3,62.75938968974648
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'STORNO')",4,30.429252838258112
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'JOIN-PAT')",1,500.55240289805926
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'JOIN-PAT')",2,255.6712111171884
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'JOIN-PAT')",3,125.29881899441462
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'JOIN-PAT')",4,69.99311505394542
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'MANUAL')",1,1286.6231389198622
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'MANUAL')",2,571.6090592298679
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'MANUAL')",3,225.79645879357867
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'MANUAL')",4,106.04994237885074
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'CHANGE END')",1,6654.0212273592315
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'CHANGE END')",2,3094.74658894828
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'CHANGE END')",3,1256.8533698392991
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'CHANGE END')",4,577.6192300071822
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'DELETE')",1,370.8393998581077
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'DELETE')",2,160.51470489481514
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'DELETE')",3,61.709624650783034
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT', 'DELETE')",4,28.81892227655394
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'REOPEN')",1,23306.843997354354
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'REOPEN')",2,11600.453038379721
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'REOPEN')",3,5138.189813147172
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'REOPEN')",4,2540.7034066937695
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'STORNO')",1,23463.61247943805
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'STORNO')",2,11725.554978737971
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'STORNO')",3,5276.6136965538235
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'STORNO')",4,2682.5852339386884
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'JOIN-PAT')",1,23481.049743110874
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'JOIN-PAT')",2,11462.569879524188
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'JOIN-PAT')",3,4893.518301706043
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'JOIN-PAT')",4,2298.827513093946
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'MANUAL')",1,23480.73869242248
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'MANUAL')",2,11600.574943315001
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'MANUAL')",3,5092.548468515123
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'MANUAL')",4,2496.1395744360802
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'CHANGE END')",1,23713.556558554254
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'CHANGE END')",2,11674.484483844682
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'CHANGE END')",3,5045.419963028988
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'CHANGE END')",4,2395.623667657497
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'DELETE')",1,23480.74360346816
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'DELETE')",2,11742.046958842286
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'DELETE')",3,5216.326432453871
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR', 'DELETE')",4,2581.0679395737775
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'STORNO')",1,359.4379858674823
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'STORNO')",2,151.96251036231087
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'STORNO')",3,57.76748331892556
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'STORNO')",4,27.552492390861975
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'JOIN-PAT')",1,480.819092488908
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'JOIN-PAT')",2,241.89556333611594
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'JOIN-PAT')",3,117.2003924197564
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'JOIN-PAT')",4,65.11342301366011
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'MANUAL')",1,1276.4647298557043
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'MANUAL')",2,562.9207550281785
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'MANUAL')",3,220.61633615614835
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'MANUAL')",4,102.86291659422291
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'CHANGE END')",1,6632.6077662513
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'CHANGE END')",2,3077.750991470335
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'CHANGE END')",3,1254.6273491261193
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'CHANGE END')",4,580.4504720891416
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'DELETE')",1,349.62993684551
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'DELETE')",2,144.64103378257883
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'DELETE')",3,51.6654283990953
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN', 'DELETE')",4,22.68081684294453
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO', 'JOIN-PAT')",1,489.93672880120056
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO', 'JOIN-PAT')",2,248.1992820839245
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO', 'JOIN-PAT')",3,121.47651239442033
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO', 'JOIN-PAT')",4,68.46530388446746
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO', 'MANUAL')",1,1281.0162252723776
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO', 'MANUAL')",2,566.9066503052906
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO', 'MANUAL')",3,224.23701097962726
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO', 'MANUAL')",4,106.42605485960523
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO', 'CHANGE END')",1,6639.860308137532
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO', 'CHANGE END')",2,3082.7192940972445
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO', 'CHANGE END')",3,1252.891555472714
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO', 'CHANGE END')",4,578.2216504805616
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO', 'DELETE')",1,359.447636359614
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO', 'DELETE')",2,151.97809032034732
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO', 'DELETE')",3,56.71135982763178
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO', 'DELETE')",4,26.102963062179704
"('CODE NOK', 'EMPTY', 'SET STATUS', 'JOIN-PAT', 'MANUAL')",1,1407.0227687177253
"('CODE NOK', 'EMPTY', 'SET STATUS', 'JOIN-PAT', 'MANUAL')",2,651.5056317440193
"('CODE NOK', 'EMPTY', 'SET STATUS', 'JOIN-PAT', 'MANUAL')",3,274.9399158131935
"('CODE NOK', 'EMPTY', 'SET STATUS', 'JOIN-PAT', 'MANUAL')",4,135.3639802257346
"('CODE NOK', 'EMPTY', 'SET STATUS', 'JOIN-PAT', 'CHANGE END')",1,6776.50584782966
"('CODE NOK', 'EMPTY', 'SET STATUS', 'JOIN-PAT', 'CHANGE END')",2,3117.0268937118685
"('CODE NOK', 'EMPTY', 'SET STATUS', 'JOIN-PAT', 'CHANGE END')",3,1231.2559722965766
"('CODE NOK', 'EMPTY', 'SET STATUS', 'JOIN-PAT', 'CHANGE END')",4,537.8761969057704
"('CODE NOK', 'EMPTY', 'SET STATUS', 'JOIN-PAT', 'DELETE')",1,479.036204546267
"('CODE NOK', 'EMPTY', 'SET STATUS', 'JOIN-PAT', 'DELETE')",2,240.82434660327075
"('CODE NOK', 'EMPTY', 'SET STATUS', 'JOIN-PAT', 'DELETE')",3,115.1014924307469
"('CODE NOK', 'EMPTY', 'SET STATUS', 'JOIN-PAT', 'DELETE')",4,62.3556109108679
"('CODE NOK', 'EMPTY', 'SET STATUS', 'MANUAL', 'CHANGE END')",1,6645.483355911992
"('CODE NOK', 'EMPTY', 'SET STATUS', 'MANUAL', 'CHANGE END')",2,3052.163956356608
"('CODE NOK', 'EMPTY', 'SET STATUS', 'MANUAL', 'CHANGE END')",3,1220.3842461850272
"('CODE NOK', 'EMPTY', 'SET STATUS', 'MANUAL', 'CHANGE END')",4,552.8457358974873
"('CODE NOK', 'EMPTY', 'SET STATUS', 'MANUAL', 'DELETE')",1,1275.6770837045244
"('CODE NOK', 'EMPTY', 'SET STATUS', 'MANUAL', 'DELETE')",2,562.4419877094471
"('CODE NOK', 'EMPTY', 'SET STATUS', 'MANUAL', 'DELETE')",3,216.47350199835938
"('CODE NOK', 'EMPTY', 'SET STATUS', 'MANUAL', 'DELETE')",4,97.71935379481744
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CHANGE END', 'DELETE')",1,6412.730430836357
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CHANGE END', 'DELETE')",2,3014.8178294274226
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CHANGE END', 'DELETE')",3,1211.7197514638801
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CHANGE END', 'DELETE')",4,537.8393256821631
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'CODE ERROR')",1,155894659.84522215
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'CODE ERROR')",2,82219278.58169425
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'CODE ERROR')",3,37963903.827924974
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'CODE ERROR')",4,18550697.317307316
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'REOPEN')",1,155894198.2302088
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'REOPEN')",2,84108943.38261117
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'REOPEN')",3,40478530.663419425
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'REOPEN')",4,20792311.597318225
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'STORNO')",1,155894198.16801608
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'STORNO')",2,84108943.32170455
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'STORNO')",3,40735537.159360304
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'STORNO')",4,21272568.759420168
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'JOIN-PAT')",1,155894198.72646743
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'JOIN-PAT')",2,81305325.4163809
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'JOIN-PAT')",3,36978962.52712886
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'JOIN-PAT')",4,17731169.773865122
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'MANUAL')",1,155894199.05194092
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'MANUAL')",2,83153160.58581632
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'MANUAL')",3,38649681.81146143
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'MANUAL')",4,18931814.817769647
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'CHANGE END')",1,155894456.73415586
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'CHANGE END')",2,82218944.4624063
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'CHANGE END')",3,37851637.50753269
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'CHANGE END')",4,18354776.331981126
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'DELETE')",1,155894198.2958368
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'DELETE')",2,84108943.44396551
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'DELETE')",3,39974125.34115001
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT', 'DELETE')",4,20046876.64021206
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'CODE ERROR', 'REOPEN')",1,155894493.1571899
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'CODE ERROR', 'REOPEN')",2,82219155.18288097
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'CODE ERROR', 'REOPEN')",3,37629835.081316605
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'CODE ERROR', 'REOPEN')",4,18079387.523707207
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'CODE ERROR', 'STORNO')",1,155894649.925672
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'CODE ERROR', 'STORNO')",2,82219270.44509491
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'CODE ERROR', 'STORNO')",3,38189873.98908378
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'CODE ERROR', 'STORNO')",4,18932026.165342707
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'CODE ERROR', 'JOIN-PAT')",1,155894667.36293566
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'CODE ERROR', 'JOIN-PAT')",2,80412268.46195504
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'CODE ERROR', 'JOIN-PAT')",3,35446965.22805387
